9.8112134116,100.640863597
48.4048606026,90.4057925128
68.0274255459,89.6745769405
71.5320577799,88.7687989708
81.2171268181,87.1762691798
81.2450911931,85.0761133165
80.4650111949,65.4126983506
78.7979431055,60.084857697
80.9274384844,59.6014401447
75.9319287453,56.1830129437
82.2752249538,57.3028187994
93.2448762853,70.8603511002
98.2878977934,70.8518505464
105.098579059,70.8687082724
110.994020616,70.7640103586
126.311241965,70.0773128641
144.869549703,70.0773128641
158.857282058,69.7905758903
159.388690689,68.8383569076
142.11754029,68.6661736565
124.271787483,65.6392024734
125.437600895,51.4231043903
127.889470468,50.699048617
113.213841913,57.1722442757
98.4792272762,56.0461207998
109.15938244,56.1884835034
109.552326814,55.977937563
109.552326814,55.977937563
109.639332024,55.1679632665
97.4304150486,55.1679632665
97.7335342386,54.7635459933
60.7877186811,54.6866268292
18.5294831283,34.3617467236
21.7308833424,25.874438622
31.5021029483,25.874438622
46.1787520335,25.874438622
52.3290544796,25.874438622
56.4761849154,25.874438622
62.7485734759,25.3288170081
72.516826725,32.4640897248
80.8142441134,91.6950587081
81.9240598859,90.8697147273
82.2234510922,97.3850812701
81.8367747218,97.6088313052
82.880486538,97.4055494576
87.1024912899,96.8994389563
87.1024912899,96.8994389563
34.3445237831,96.2099614861
34.3445237831,95.7017962841
34.9014564954,89.3204880096
17.0302774928,84.3279382534
17.0398428147,84.3655723533
17.0375213239,29.7209840077
17.0040976346,32.2284558313
17.2280196145,32.099379566
17.5042988186,32.0333505308
17.4927510693,32.0254963956
17.369362465,32.5855470631
17.369362465,34.7766856155
17.4064468281,38.2474784015
17.5323892958,33.7455904524
18.0074014115,32.878468316
18.5579337667,32.8609947913
18.8540611116,32.7320460923
19.2514611577,32.6269655696
21.728036054,25.5078068001
23.1920993463,27.6536625386
23.1641884919,27.5758490412
23.1641884919,27.2093989694
23.0722715287,27.1063809636
25.1479557387,27.0417087117
25.2234868306,27.0417087117
25.2234868306,72.4153065911
25.1590285728,75.668243031
25.1068304663,78.7721853075
11.1589954785,126.314724928
18.6730551531,128.744465931
22.7765677738,129.358286636
26.7839323318,129.358286636
65.791931324,129.358286636
87.5104255988,129.358286636
92.4338035141,129.358286636
163.045300981,122.983361111
167.278441225,122.983361111
218.972378693,122.983361111
233.73566315,63.6819789225
277.173001841,63.6819789225
297.895155485,63.417249902
313.421867429,12.8311485736
309.087649095,12.8311485736
285.821940585,12.8311485736
229.799271752,12.4492262118
242.622999841,14.4397516607
236.632375119,15.8640272217
155.623029485,18.4313478674
155.623029485,19.362050637
147.165083156,21.4108254993
144.83030738,73.5310263847
148.691371829,74.9993391881
94.4638010889,74.6507775024
94.8930874569,74.8582931109
59.9529522247,81.6585982585
32.490487052,81.6585982585
104.641616761,81.6585982585
119.306153538,81.6585982585
127.739755975,81.6585982585
182.992445784,75.7075718721
191.239497622,62.6522345654
175.791032216,62.7950568108
179.247052057,71.8926943786
179.855416153,21.339020347
176.038226285,21.339020347
176.966913793,21.339020347
169.073833299,21.339020347
184.963416346,21.6109683684
121.453230363,21.6109683684
130.037284687,21.6109683684
147.030428726,21.6109683684
139.227776989,18.9060057257
151.457841686,21.0952175103
148.156189203,22.80438684
151.229966459,27.217520585
153.832105157,28.1714410044
