43.375
50.5625
50
34.8125
50.375
50.4375
50.0625
50.375
50.125
50.125
50
50.0625
50.125
50
47.5
50.6875
50.125
50
50
50.0625
49.875
50.3125
49.9375
49.8125
50.3125
49.9375
50.25
49.875
50.375
50.125
50.25
49.9375
50.375
50.125
46.9375
50.125
50.1875
49.875
50.3125
49.625
50.3125
50.375
49.625
50.25
49.5
50.625
50.125
50
50.1875
50
50.125
50.0625
50.0625
49.6875
50.1875
50.5625
50
49.9375
50.4375
50.125
49.25
50.9375
45.8125
42.125
46.1875
50.125
50.3125
49.9375
49.875
50.8125
50.0625
50.25
49.875
49.8125
50.6875
50.125
50.0625
50
50.0625
49.9375
50.25
50
50.0625
50.4375
49.9375
50.3125
49.6875
50
50
50.6875
50.125
49.8125
50
50.25
50.0625
50.125
49.9375
50.125
49.625
50.0625
50.5625
50.5625
49.75
