,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
31.625,41.125
50.1875,40.3125
49.3125,40.5625
49.4375,25.4375
48.5,31.0625
50,27
51.125,26.125
53.8125,30.6875
54.625,26.75
47.6875,31.900390625
51.0625,33.712890625
55.125,52.4375
49.763671875,45.375
47.5,48
35.6875,45.5625
34.6875,42.125
37.25,40.375
37.087890625,37.0625
30.150390625,35.6875
41.25,39.4375
36.6875,51.25
35.0625,45.775390625
30.4375,47.150390625
36.25,41
43.5,40.55078125
39.80078125,33.25
75,36
59.875,27.0625
71.375,20
74.775390625,35.0625
76.150390625,19.875
74.5,24.3125
73.0625,23.650390625
74.9375,4.75
76.3125,4.75
73.05078125,7.8125
79.375,5.4375
68.1875,5.625
64.712890625,14.375
70.837890625,16.337890625
61.25,28.375
51.1875,48.375
63.9375,42.1875
63.3125,36.375
57.275390625,35.5
60.462890625,36.875
56.5625,36.5
62.025390625,36.0625
60.375,39.5625
65.400390625,46.5625
56.375,31.11328125
57,40.9375
52.6875,38.9375
50.587890625,30.587890625
47.0625,29.0625
43.625,42.150390625
39.625,53.1875
41.125,54.8125
44.087890625,69.5
31.875,67.375
36.25,70.0625
54.3125,76.0625
56.875,58.462890625
68.212890625,40.1875
63.625,23.212890625
54.337890625,31.375
36.75,40.3125
40.3125,53.875
39.125,48.525390625
39.375,40.087890625
39.375,39.375
39.75,39.3125
32.48828125,39.25
5.75,39.5
7.25,35.150390625
7.75,92.6875
7.5,96.4375
5.75,87.8125
7.75,60.025390625
7.25,72.375
7.75,68.337890625
7.5,3.5
5.75,4
14.9375,3.75
57.5625,4
57.8125,3.75
52.775390625,3.75
5,4
7.5,4
5.125,2.875
7.125,3.625
7.25,3.25
5.5,2.75
7,3.5
5.5625,3
6.6875,3.5
7,3
5.25,3.25
6.75,3.25
5,2.75
7,3.25
5.5,3
7.75,3.5
7.25,3.5
5.75,3.5
2.3125,3.25
1.0625,2.462890625
29.1875,2.75
34.25,53.650390625
27.6875,88.125
41.875,70.0625
25.212890625,72.5625
12.125,33.61328125
14.125,57.75
12.25,10
11.5,10
12.0625,10.5
