13.625,11.875
40.9375,18.5
43.375,17.25
45.25,19.625
46.625,19.6875
46.375,15.8125
36,21.0625
47.125,20.125
47.0625,22.5625
48.4375,13.625
45.25,23
46,18.625
45.25,20.375
46.8125,18.125
36.0390625,21.25
39.875,21.8125
48.625,16.5625
45,17.625
43.25,19.375
47.375,15.25
45.625,20.0625
47.8125,15.5
43.75,23.6875
44.6875,21.5625
45.9375,22.5625
49,18.25
48.25,17.125
39.7265625,20.4375
26.5,15.6875
31.4375,10.5
42.9375,10
44.1875,10
41.625,13.125
39.75,9.25
46.0625,11.4375
42.0625,11.625
46.3125,8.625
41.125,14.5625
48.5,1.75
37.951171875,26.375
37.8125,26.5
26.8125,23.25
43.5625,38.138671875
41.75,30.61328125
44.5,37.5
39.5,37.8125
44.0625,38.0625
43.5,38.5625
43,38
47,39.6875
44.625,38.9375
46.625,39.5
45.1875,38.875
47.25,45.5
37.5625,33.9375
43.076171875,38.75
41.875,40
45.125,43.8125
41.6875,41.25
40.55078125,39.3125
44.625,45.375
43.9375,38.875
43.3125,30.501953125
19.375,15.25
18.3125,18.125
25.75,17.125
20.25,20.25
19.875,19.875
18.875,20
21,19.875
20.75,24.0625
20.25,20
26.625,25.4375
13.6875,19.875
20.0625,20
20.0625,20.125
25.6875,20.625
22.8125,19.875
16,19.875
15.125,19.25
19.25,19.25
20.4375,17.8125
20.125,20.75
20.25,22.1875
20.4375,20.375
22.576171875,20.75
23.0625,29.25
20,20
21.5625,20.125
27.6875,23.875
20.5625,25.8125
29.05078125,22
39.25,38.1875
40.3125,39.75
37.0625,34.875
42.4375,39.9140625
40.25,37.275390625
43.875,42.3125
41.5,40.125
39.6875,39.25
33.6875,33.375
36.25,34.375
42.75,42.375
42.75,40.25
42.9375,42.5625
42.25,41
44.48828125,44.25
40.650390625,39.6875
33.625,33.25
41.75,41.625
41.30078125,41.25
22,48.9375
10.25,48.3125
18.5,49.3125
11.375,44.314453125
21.125,48.125
25.75,47.25
16.8125,52.8125
17.6875,50.9375
18.625,49.125
19.5,47.5625
19.625,48.375
18.625,50.125
12.5,43.5
39.875,43.8125
27.375,49.375
17.1875,51.1875
20.0625,51.9375
19.375,50.25
18.125,49.36328125
18.9375,44.138671875
26.1875,51.125
20.75,46.5625
21.75,50.75
18.375,48.9375
19.5,48.625
19.75,50.9375
20.25,47.9375
19.875,50.75
19.5,43.1875
19,50.4375
33.888671875,39.8125
42.875,44.625
42.25,44
43.86328125,43.5
42.125,46.650390625
35.4375,35.0390625
40.125,39.625
41.625,41.125
42.1875,42.625
39.9375,39.5625
43.5,44.25
37.375,39.5
42.5625,44.3125
44.25,46.125
39.0625,40.5625
41.375,42.5
40.5625,40.1875
40.25,40.9375
37.513671875,38.0625
28.875,30.125
40.8125,41.1875
44.5,44.75
40.11328125,39.75
40.375,40.23828125
38.0625,35.826171875
40.5625,40.8125
42.75,44.4375
44.5,44.9375
42.4375,43.875
44.0625,43.9375
43,44.625
42.625,42.125
41.25,43.4375
44.375,43.75
40.6875,40.625
44.1875,42.5
40.9375,41.9375
42.888671875,41.5
38.25,37.0625
44.25,43.3125
41.650390625,41.75
39.650390625,42.525390625
35.375,34.9765625
43.625,39.5625
42.4375,44.625
44.1875,44.3125
41.125,41.5625
41.25,40.5625
43.5625,40.3125
40,42.375
40,41.4375
40.3125,39.75
44.4375,42.4375
41.375,45.875
39.3125,39.9375
42.451171875,43
40.9375,43.8125
48.8125,49.125
43.5625,44
40.23828125,41.1875
36.6875,36.314453125
42,40.5
46.25,45.3125
41.875,42.25
39.9375,39
42,41.5625
44.5,42.5
40.875,41.3125
40.875,41.0625
41,39.875
41.125,41.625
42.5,43.375
43.4375,42.75
40.11328125,38.8125
36.587890625,39.75
21.8125,26.0625
22,19.9375
20.25,20.3125
17.5,19.5
22.5,20.4375
17.98828125,29.5625
24,21.013671875
35.75,30.11328125
40.6875,34.0625
41.25,32.5625
35.4375,38.4375
43.3125,36
40.6875,35.25
42.3125,39.125
39,40.5625
42.8125,32.875
36.125,43.1875
38.25,34.125
41.6875,39.625
43.4375,39.875
42.9375,37.5625
33.013671875,39.6875
25.3125,34.0625
26.8125,36.1875
31.5,35.625
28,42.6875
34.55078125,37.6875
39.25,36.2890625
44.375,31.150390625
20.625,20.6875
28.625,26.1875
21.5,23.9375
26.875,23.75
22.125,23.5
19,17.375
22,25.375
23.8125,21.5
25.3125,27.6875
20.125,20.125
28.5,25.5
21.25,23.9375
20.5625,20.875
25.8125,23.25
24,26.5625
20.5,20.5
27.9375,24.5
21.3125,24.0625
20,20.6875
20.625,20.5625
20.375,20.375
27.3125,24.5625
25.638671875,26.375
41.875,39.375
42.75,38.5
42.42578125,39
39.8125,39.875
35.625,34.951171875
39.3125,38.48828125
42.8125,41.8125
43.375,42.8125
41.5,38.9375
41.4375,40.125
32.625,31.25
38,38.0625
40.75,40.25
41.5625,39.125
43.4375,40.625
44.75,45.5
42.375,40.875
43.900390625,43.625
39.80078125,39.875
41.75,41.3125
46.75,44.625
40.67578125,37.4375
43.625,40.5
38.6875,38.576171875
42.4375,29.212890625
27.0625,23.375
19.375,19.875
22.3125,20.25
21.125,20.3125
20.75,26.4375
19.875,21.125
20.375,21.375
23.4375,20.5625
25.0625,20
21,23.0625
20.25,23.712890625
29,22.25
22.75,29.1875
27.5,20.875
20.5,22.6875
20.25,23.9375
26.4375,22.8125
23.1875,21.75
20.25,24.125
20.9375,23.75
22.525390625,20.4375
22.30078125,27.25
26.5,22.625
22.6875,20.375
25.0625,29.4375
25.125,20.75
20.875,26.625
31.17578125,37.1875
40.375,43.1875
33.75,44.9765625
36.5,42.8125
42.375,42.625
42.5625,41.875
45.25,40.6875
43.3125,42.9375
43.9375,40.212890625
43.6875,39.8125
42.3125,43.0625
51.5625,48.5625
42,42.5625
45.1875,42.875
42.55078125,38.8125
27.650390625,35.75
18,19.5625
12.6875,12.375
18.9375,17.875
19.375,19.375
11.25,11.25
14.25,19.25
16.1875,19.25
16.11328125,10.875
12.5,18.125
17.4375,11.875
11.3125,16.0625
18.625,13.8125
21.125,31.8515625
29.4375,10.375
12.5625,16.3125
19.375,14.375
17.125,19.625
14.0625,19.5
19.0625,11.125
18,19.1875
12.375,14.1875
19,16.0625
12.4375,18
18.0625,12.5
19.375,19.25
19,18.900390625
12.5625,16.75
19.9375,18.625
19.9375,20
19.9375,17.9375
20.4375,20.625
19.5625,19.25
19.875,19.1875
19.375,17.875
19.25,19.25
19.1875,20.3125
12.3125,14.0625
19.25,16.375
19.875,19.875
20.375,20.375
20.275390625,24.125
30.150390625,29.125
33.025390625,39.375
38.6875,44
39.625,42.375
26.92578125,45.375
16,14.1875
19.875,18.9375
19.625,18.375
31.3125,38.1640625
40.5625,41.1875
43,42.6875
42.8125,44.375
40.9375,39.3125
36.125,34.650390625
45.375,37.0625
40.6875,41.1875
42,40.6875
34.0625,44.0625
40.1875,40.6875
40.125,39.5625
29.0625,29.3125
42.775390625,40.25
38.80078125,43.25
42.5,46.1875
35.875,44.9375
