45.8125
61.75
61
60.375
60.1875
58.75
42.0625
63.875
57.3125
60.3125
60.75
60.6875
62.125
60.9375
58.4375
55.625
60.8125
61.6875
61.4375
58.375
60.1875
60.6875
60.6875
62.0625
61.0625
58.25
60.0625
61
62
55.0625
60.6875
61.375
62
60.8125
58.6875
60.375
61
67.6875
61
55.9375
60.25
60.875
61.5625
61.5625
53.8125
60.3125
60.5625
61
61.75
56.3125
60.6875
60.25
60.75
61.5625
57.0625
60.8125
60.25
61.0625
60.75
56.875
60.9375
60.4375
61
61.25
56.3125
47.625
56.875
60.9375
61.75
56.875
60.6875
60.3125
60.75
61.625
57.0625
60.8125
56.1875
60.5
60.875
59.75
61
60.5
60.375
60.8125
61.6875
57.9375
63.375
56.25
55.5625
57.9375
57.9375
56.3125
55.9375
54.5
54.9375
57.875
57.8125
57.625
56.25
57.625
55.125
55.4375
60
56.75
58
55.5
53
56.375
56.25
57.875
54.9375
54.9375
55.8125
57.25
56.5
58.125
58.0625
55.75
52.5
26.25
27.8125
38.6875
46.8125
58
56.625
58.0625
56.6875
55.9375
55.9375
58
55.6875
59.1875
57.3125
54.5625
42.375
66.3125
58.375
57
56.3125
57.5625
52.3125
55.5625
58.0625
58
51.9375
70.375
52.8125
56.75
56.9375
56.3125
57.1875
52.9375
49.9375
50.25
50.1875
50.125
50.1875
50.125
50.125
50
50.125
50.0625
50
50
50.375
50.125
50.125
49.8125
49.0625
50.125
50.0625
50.125
50
50.1875
50.0625
50.125
50.0625
