12.625,4.3125
26.8125,26.8125
26.75,26.75
27.375,27.625
26.75,26
27.0625,26.4375
27.5625,27.375
40.125,23.375
43.4375,20.9375
49.0625,18.375
46.4375,17.375
45,17.625
48.5625,18.875
29.388671875,24.0625
36.125,33
34.625,32.125
43.8125,18.6875
46.4375,19.25
37.5625,20.875
20.875,18.3125
26.375,19.1875
25,16.6875
28.25,17.5625
29.375,27.375
20.0625,20.125
19.75,19.625
20.375,20.5
23,20.5
23.375,20
19.5625,20.0625
21.5625,19.9375
16.75,20.125
18.5,19.75
33.701171875,30.875
45,29.314453125
44.3125,33.8125
43.125,36.3125
47.25,39.25
42,41.125
38,41.5625
41.4375,43.8125
45.5,37.6875
45.375,41.0625
43.25,44.1875
43.375,41.25
43.05078125,41
41.8125,40.75
40.625,38.3125
49.5625,46.0625
44,42.75
43.625,42.0625
39.701171875,38.9375
41.4375,39.5625
44.1875,31.689453125
42.0625,37.125
41.875,40.4375
41.4375,40.625
45.5625,41.375
41.625,39.6875
41.75,41.375
40.5,38.8125
40.5625,41
41.9375,41.375
40.36328125,38.6875
41.5,42.1875
52.1875,21.8125
52.9375,19.6875
52.5,16.5625
40.763671875,23.8125
46,20.4375
57.125,15.25
54.5625,19.875
53.8125,17.9375
57.25,14.4375
57.1875,18.25
53.5,20
55.5,20
54.25,19.375
53.05078125,18.0625
49.375,17.1875
54.4375,15.125
46.8125,22.064453125
42.25,42.9375
37.451171875,39.5
36.25,43
32.875,34.75
36.1875,35.75
44.5625,40.75
47.1875,44
41.875,45.375
39.375,39.625
46.6875,47.375
43.25,40.375
44.25,42.8125
41,37.4375
42.625,41.25
41.61328125,42.5625
39.5,45
42.4375,42
43.75,41.75
42.875,35.751953125
42.013671875,40.5625
37.6875,35.875
40.8125,40.875
40.125,39.375
42.0625,41.3125
40.75,39.75
40.1875,40.3125
40.875,40.0625
43,41.125
44.3125,41.6875
39.625,39.0625
42.3125,41.25
46.375,41.3125
40.30078125,40.4375
39.5,37.0625
41.25,40.375
42.375,38.3125
42.3125,41.625
38.150390625,32.126953125
21.67578125,20.375
20.125,20.125
24.5,20.625
20.375,28.375
21.75,20.75
24.5625,20.25
23.5,22.8125
16.6875,17.3125
23.375,26.9375
20.5,22.3125
23.875,20.625
25.5,22.125
19.875,18.5
20.1875,22.6875
20.5625,26.0625
19.8125,19.8125
29.125,21.1875
20.75,24.4375
20.5,24.8125
20.875,20.125
27.8125,20.5
20.875,24.8125
20.0625,24.1875
23.25,20.75
33.30078125,30.25
32.8125,32.25
40.6875,40.625
40.625,40.5
19.4375,34
19.6875,19.75
20,15.17578125
39.013671875,29.763671875
38.75,43.375
44.25,42.875
37.375,34.875
45.125,44.5
41.0625,43
40.75,39.375
42.4375,42.1875
42.875,40.4375
42.875,42.625
43.0625,43.1875
41.625,42.125
38.75,40.75
39.73828125,39.8125
35.1875,49.5
35.875,50.0625
38.875,44.4375
40.5,35.587890625
38.625,18.1015625
32.451171875,27.75
41.75,41.125
41.75,40.4375
41.625,42.3125
41.625,42.5625
39.625,41.75
41.5,40.4375
40.9375,43.5
41.25,43.5625
40.5,40.3125
41.875,41.3125
38.875,40.1875
41.4375,42.5625
44.48828125,45.0625
39.75,39.8125
41.3125,43.625
42.5,42.25
41.4375,41.6875
38,37.501953125
38.138671875,39.875
42,39.6875
41.875,42.75
39.1875,40.25
38.3125,41.875
36.8125,38.5625
40.4375,39.3125
40.0625,39.5625
42,40.875
44.3125,41.75
43,42.3125
42.5625,43.375
39.75,41.6875
38.05078125,36.5625
40.25,41.375
33.1875,33.8125
34.5,35.375
41.375,41.337890625
38.625,36.1015625
34.763671875,35.5
21,32.1875
20.25,20.25
34.3125,1.625
22.5,21.1875
16.1875,17.5625
26.5,16.4375
19.625,11.875
16.25,11.5625
17.5625,19.875
26.4375,19.125
20.1875,8.125
20.0625,12.75
20.125,19.5
19.875,19.875
26.5,14
18.0625,7.6875
17.4375,18.9375
27.875,19.625
19.75,19.875
20.875,13.9375
19.625,16.4375
19.75,19.5
20.8125,8.9375
19.625,21.5
18.525390625,9.8125
18.087890625,20
20.25,19.75
19.75,17.4375
19.75,10.1875
19.625,16.125
15.25,16.625
24.875,19.5
33.625,17.125
17.875,13
17.962890625,26.1875
34.92578125,23.9375
24.625,43.75
20.125,44.712890625
19.5,18.375
20.25,15.1015625
19.0625,23.3125
10.0625,40.9375
10.375,38.5
10,43.0625
10.125,45.6875
10.125,45.1875
