0,8.0269026801
56.1391484557,23.8822616096
41.4466292491,43.8298496505
46.3756376031,57.030752139
49.3369160485,59.787008541
41.5867648154,61.3596739243
43.121570464,62.286087617
39.8932927161,65.399684096
39.6902510842,85.3727603666
38.6913878658,87.9020239083
35.7257177139,95.9181004706
35.2620855594,97.6924906714
35.0553122328,102.513724271
34.6848867735,105.721870023
32.7179227872,106.506974252
32.0214948905,106.917750723
31.6659018039,91.4020803383
31.2725235444,55.0475657142
30.6248581878,59.1831757478
29.8563918117,59.6169806427
29.3855295405,62.5793194128
32.2473806071,62.8785021209
33.408069193,62.9736623424
50.5986707013,62.7602194557
50.3846906682,62.5773601094
50.2591734373,28.5777240258
55.6926457283,28.3522973866
62.5493649542,28.1347637181
68.6114124516,27.9716153638
69.9228082997,27.6927965692
71.0816684786,27.5269386698
71.1554870396,29.3446647448
71.6533095412,29.1991438216
63.979459899,11.4971962788
91.7512565815,11.6777156888
89.2866678477,13.2724993526
82.0767934826,15.3561490446
75.6497312884,16.8100619028
75.3787276581,20.588814529
75.2126082759,22.524532091
99.0911102069,25.0663070791
88.0353486912,26.8083948209
84.9482783853,29.7789688544
62.0301332973,29.4103619038
61.1507575983,32.8384053031
60.5461843755,38.2706504313
60.2802340251,40.9907847706
60.2802340251,71.763168037
60.6379132893,110.174481889
62.130599251,112.754765653
48.9224169414,106.581647489
49.1354789908,103.849638935
48.4177721074,113.760284709
48.4177721074,112.501507347
48.5293061263,109.202635094
48.568891857,121.215772716
54.149696853,121.122256356
28.2408799678,113.149375207
28.1123136604,104.590680398
28.1123136604,106.951928673
18.7493990704,105.769546693
18.6187430367,106.105911524
18.3981541503,74.6790176093
18.2888345302,75.9348007052
18.2888345302,73.2958407688
18.2888345302,84.8250916868
18.2888345302,95.3215612652
18.2888345302,103.270280209
21.289750337,111.86601127
30.110972631,112.834068169
29.8871445346,116.463517216
30.1891912292,118.621012187
29.203814099,125.375610984
28.5849807006,125.535384599
28.5090343202,111.253197065
28.4350039064,96.4335914619
28.0204672582,96.5294182442
31.2482171053,84.2143165174
30.6662805885,37.7648537117
26.1357905996,18.8775035864
26.2811674122,19.1802268529
25.932343519,19.2331688823
25.6376797643,19.2872554468
25.5088066185,19.3956716313
24.9715848776,19.3795311214
24.7973267011,19.43330678
24.6357917851,19.4937920447
24.743609063,19.5631463648
29.1429521278,19.7064488568
33.7336561916,19.7803399112
33.7556748513,19.7830163561
33.5045477845,19.7925718665
37.5622151098,19.8620749121
41.0944050145,19.8620749121
40.9609663956,19.7959142186
36.9921752914,19.7427090083
40.1496954633,19.7398898598
40.228998626,19.6940443783
35.3108601978,19.6728620067
35.3033188055,19.6498782119
34.3726170534,19.6498782119
34.4872398669,19.6142890863
34.7979264017,49.3320961298
35.0460796014,47.048789464
28.2830314894,54.0961275989
28.3165954609,57.193046065
28.3189686327,54.7771035254
28.0206227634,54.8027587712
27.7979330821,54.8092285827
21.1677036403,54.5984236453
21.2961372198,58.024887472
21.379309042,53.3726564345
21.4558411336,52.5291893865
21.7048259052,53.3643431335
22.0726268179,53.4867544521
