8.643015456,79.6629596914
83.4786160868,57.259217829
86.0966090431,40.3576370307
83.4521065939,40.3993792153
68.8029414837,38.3503927157
84.0864423072,38.1574861108
66.1153036158,36.8897876533
57.0084074115,37.6283043471
59.5079738512,37.219065042
55.4846089064,37.1717978146
51.8398087344,36.6853198884
55.170373045,36.3784695123
54.1399409844,34.9644078716
57.5028811159,34.7120008049
55.7186032932,33.7947138249
60.1157604659,43.2644648441
60.2702453814,42.284991766
59.6918870609,41.3865978292
59.1485821293,40.8252020677
58.6065809621,40.0562665041
59.2756565501,39.6636344838
64.5469795913,39.7096902848
64.0996471781,39.3889422361
69.635454651,39.487703062
51.9006349072,26.2751672714
51.6814402931,27.0191384555
55.5812933177,27.4959253358
55.632781334,28.162004087
58.9078854528,52.7344823499
58.4942441504,44.0599135239
47.0109813359,51.9401313659
52.3641897318,54.8209094215
42.1752336779,53.9413613598
35.819756414,53.3173987585
28.6213468271,51.5223587524
28.5270892303,50.096326098
28.410847429,52.7638556658
28.2865701041,57.425203572
28.1333753945,48.1055863277
28.1193408416,48.0102049319
28.176177817,47.1810308988
22.6139809918,47.1810308988
29.8977228871,36.9746091819
34.030909093,36.0788841279
35.257822028,35.067773715
36.9355476871,34.5390402628
100.225155451,34.9411390149
99.8151245096,25.624130693
96.8432448347,34.5582524545
112.902438666,34.158493774
101.733209005,32.8263942764
106.103627278,32.8812495124
103.330592551,32.2906984673
83.2268950454,31.8350623314
83.1816151538,30.5262257071
97.25294033,29.6906877995
90.6454338223,33.2293369038
87.0919157495,32.2259523405
81.4883958663,32.0938291702
81.2221805094,32.0617157888
81.6820666863,92.8814052597
81.5590729625,93.9713922115
81.0882321817,94.4742049119
80.9205620466,94.4553081347
52.5639057998,94.4489505072
52.6948696417,94.3651234036
32.0939537865,94.3651234036
40.4488195491,94.3651234036
45.3606500117,94.2337053472
97.1059226385,82.4714156271
91.5198481197,92.3413550821
82.3726362986,93.9550379346
72.0205158959,31.6979479509
69.9359542912,30.4019849035
65.4300279069,33.4955831646
62.2687531811,33.4955831646
60.9224199157,33.4846420372
61.5551560847,39.2734935548
62.1749635306,33.8112391627
62.6536946597,28.5149893154
65.2704400217,39.5390865969
68.2095301837,45.2804696434
68.699141377,44.885731623
68.8397693387,48.003852141
57.9608161316,44.074029585
60.8450384024,44.1468363784
53.5975872992,40.656592986
41.8492254727,40.4820645659
23.1451101806,40.0657441808
23.2620944532,40.0657441808
41.3194945259,21.960119585
98.9458434717,22.1017737429
92.9254651636,28.059043555
93.3761407011,29.894249972
92.5225686817,30.0820441451
92.3299513206,30.2614420869
90.7252090537,30.511912449
93.177519621,31.6831114241
93.177519621,34.2946504753
93.177519621,82.4568553836
74.8270079075,95.4058205759
77.8039938796,81.6528476093
79.267203886,74.9382670918
26.2935816877,75.3354072507
28.6175279135,71.3939335262
29.7536161477,69.0843674121
30.2662586406,67.2971573401
34.9789785916,57.6325648355
87.2772323751,94.248662853
73.4304624414,92.1885392539
71.6554813884,94.0952822302
71.6554813884,98.4110586901
73.2169291987,96.9437751415
71.2797600134,96.9437751415
82.7028720513,96.2898442779
88.7870463857,96.2898442779
79.0798579258,95.5146383741
146.527872546,75.010715864
134.08437149,86.2986922333
124.498374522,91.1227678801
121.679390614,91.8073300828
118.509387602,47.2904565928
117.353116027,47.2904565928
117.599815608,52.3546358388
116.899928601,52.3374040579
114.960417994,53.8809796391
113.610857837,54.0609353554
77.8264406681,54.0195764513
77.6151665982,41.3673134451
78.2628668762,41.3673134451
28.0461472588,41.3673134451
32.4034812616,41.3652281283
88.7835186969,41.2423603795
74.9061385382,29.2352819544
91.2097598322,29.0221178895
91.3015858342,30.1836705318
85.3185777215,30.1912450564
87.6884843584,43.165365979
86.6475585913,42.5068189172
87.2665305319,54.657743715
86.8030762659,60.1080341279
67.5399603995,60.1080341279
104.663423685,62.97411729
106.185359709,59.4816454097
103.356579942,59.4816454097
133.165595556,59.2771204011
144.844613064,54.6189260339
149.29442759,54.6189260339
149.265853375,40.2032534123
141.117333672,42.466434461
139.384414465,18.7361017572
126.227321704,19.0642454288
126.227321704,20.8287707727
126.227321704,20.6030834074
126.012141508,23.7469303183
75.5053256314,22.3023981339
74.0529669074,21.5651862039
26.3348194725,21.403122232
30.9778399224,21.403122232
71.8113665937,21.403122232
86.1876556825,21.1574398754
88.9811409554,21.1574398754
117.267838199,21.1574398754
